node_id,latitude,longitude
6526,-7.2074116,-34.843592
6527,-7.2074334,-34.8433099
6528,-7.2078717,-34.8436255
6529,-7.2068991,-34.8432362
6530,-7.2124043,-34.8500624
6531,-7.2123804,-34.8485416
6532,-7.2119413,-34.8500732
6533,-7.2118987,-34.8485577
6534,-7.2101225,-34.8501161
6535,-7.2100782,-34.8486033
6536,-7.2110259,-34.8500893
6537,-7.211002,-34.8485792
6538,-7.214565,-34.8484182
6539,-7.214247,-34.8500142
6540,-7.2141885,-34.8484598
6541,-7.2137854,-34.8500276
6542,-7.2136749,-34.8485269
6543,-7.213329,-34.8500383
6544,-7.2132558,-34.8485349
6545,-7.2128553,-34.850053
6546,-7.2128247,-34.8485497
6547,-7.2114464,-34.8485577
6548,-7.2114743,-34.8500852
6549,-7.2115009,-34.851075
6550,-7.2105336,-34.8485926
6551,-7.2105802,-34.850104
6552,-7.2145424,-34.8504728
6553,-7.2078207,-34.8506525
6554,-7.2145429,-34.8499977
6555,-7.2079272,-34.8501845
6556,-7.2145424,-34.8510106
6557,-7.2138492,-34.8527218
6558,-7.2137973,-34.8510267
6559,-7.2142989,-34.8527178
6560,-7.2142577,-34.8510173
6561,-7.2147513,-34.852699
6562,-7.2147074,-34.8510079
6563,-7.215201,-34.8526923
6564,-7.2151518,-34.8509985
6565,-7.2165102,-34.8483941
6566,-7.2115555,-34.8527755
6567,-7.2120145,-34.8527674
6568,-7.2119666,-34.8510696
6569,-7.2124948,-34.8527513
6570,-7.2124482,-34.8510589
6571,-7.2129485,-34.8527446
6572,-7.2129019,-34.8510468
6573,-7.2134035,-34.8527312
6574,-7.2133543,-34.8510361
6575,-7.2156081,-34.8509811
6576,-7.2155868,-34.8526789
6577,-7.1940528,-34.8661026
6578,-7.1930283,-34.8672207
6579,-7.2001257,-34.8638597
6580,-7.1990074,-34.864317
6581,-7.1984297,-34.8651308
6582,-7.1937295,-34.8678094
6583,-7.1933709,-34.8675071
6584,-7.1944034,-34.8664064
6585,-7.194718,-34.8666993
6586,-7.1973174,-34.8648621
6587,-7.198571,-34.865145
6588,-7.1990711,-34.8651827
6589,-7.1981322,-34.8659089
6590,-7.1971085,-34.8659441
6591,-7.1972487,-34.8656908
6592,-7.1976317,-34.8649503
6593,-7.196826,-34.8658955
6594,-7.1981944,-34.8623255
6595,-7.1961081,-34.8670797
6596,-7.1978778,-34.867478
6597,-7.1963237,-34.8666935
6598,-7.1980827,-34.8671052
6599,-7.1977181,-34.8658271
6600,-7.1985906,-34.8660219
6601,-7.1977048,-34.8678535
6602,-7.1975276,-34.8683107
6603,-7.1954043,-34.8726077
6604,-7.1953351,-34.8731898
6605,-7.1958846,-34.867482
6606,-7.1956635,-34.8678777
6607,-7.1927672,-34.8948765
6608,-7.1927605,-34.8945522
6609,-7.1923547,-34.8947987
6610,-7.192348,-34.8945201
6611,-7.1953244,-34.8889974
6612,-7.1930213,-34.8963949
6613,-7.1918929,-34.8962903
6614,-7.1934257,-34.8945764
6615,-7.1919249,-34.8958236
6616,-7.1930398,-34.8959926
6617,-7.1934244,-34.894847
6618,-7.2006213,-34.8869468
6619,-7.1997205,-34.8850612
6620,-7.1991551,-34.8850009
6621,-7.1984419,-34.8870943
6622,-7.1986322,-34.884958
6623,-7.1983102,-34.8886997
6624,-7.1983483,-34.8881799
6625,-7.1983887,-34.8876026
6626,-7.1975425,-34.8848708
6627,-7.1980767,-34.8849224
6628,-7.1979082,-34.8870435
6629,-7.2002501,-34.8851202
6630,-7.1977514,-34.8896639
6631,-7.1978644,-34.8886581
6632,-7.194924,-34.8944409
6633,-7.1949825,-34.8931854
6634,-7.1976409,-34.9058323
6635,-7.1996899,-34.8877636
6636,-7.1991245,-34.8882578
6637,-7.1986016,-34.8887365
6638,-7.1966829,-34.8885655
6639,-7.1961321,-34.8885065
6640,-7.1967282,-34.8880197
6641,-7.1967668,-34.8874792
6642,-7.1968093,-34.8869361
6643,-7.1969956,-34.8848279
6644,-7.1937529,-34.8831342
6645,-7.210052,-34.8350595
6646,-7.2085089,-34.8358525
6647,-7.2090682,-34.8381255
6648,-7.2084379,-34.843322
6649,-7.2086044,-34.8419665
6650,-7.2079174,-34.8432685
6651,-7.208735,-34.83625
6652,-7.2083026,-34.8354627
6653,-7.2076199,-34.8343545
6654,-7.2071547,-34.8347213
6655,-7.2102808,-34.8344533
6656,-7.2113508,-34.8366768
6657,-7.2092544,-34.8375309
6658,-7.2100028,-34.8362122
6659,-7.2108214,-34.8363585
6660,-7.2114181,-34.8365248
6661,-7.2090756,-34.8370903
6662,-7.2089205,-34.8366662
6663,-7.2065268,-34.8331155
6664,-7.2063575,-34.8304584
6665,-7.208655,-34.8292968
6666,-7.2061018,-34.8297721
6667,-7.206274,-34.8302535
6668,-7.2055243,-34.8279785
6669,-7.2066991,-34.8314986
6670,-7.2069081,-34.8324293
6671,-7.2070152,-34.8329538
6672,-7.2050277,-34.8330352
6673,-7.2060874,-34.8332788
6674,-7.2056484,-34.833431
6675,-7.2052417,-34.8335665
6676,-7.2063992,-34.8352108
6677,-7.2067963,-34.8350189
6678,-7.2050952,-34.8356563
6679,-7.2043817,-34.8339013
6680,-7.2037949,-34.8324174
6681,-7.2046568,-34.8357984
6682,-7.2039642,-34.8340561
6683,-7.2033723,-34.8325619
6684,-7.2035293,-34.8342125
6685,-7.2029487,-34.8326982
6686,-7.2037664,-34.8359853
6687,-7.203128,-34.8343675
6688,-7.202506,-34.8328513
6689,-7.2059504,-34.8353195
6690,-7.1996577,-34.835802
6691,-7.1989369,-34.8340067
6692,-7.2000705,-34.8356295
6693,-7.1993706,-34.8338632
6694,-7.2046691,-34.8321446
6695,-7.2055097,-34.8354883
6696,-7.2048096,-34.8337312
6697,-7.2042276,-34.8322863
6698,-7.201731,-34.8349214
6699,-7.2011003,-34.8333107
6700,-7.2013079,-34.8351118
6701,-7.2006681,-34.8334507
6702,-7.2011713,-34.8359274
6703,-7.200906,-34.8352888
6704,-7.2002016,-34.8335979
6705,-7.2006882,-34.8359542
6706,-7.2004776,-34.8354685
6707,-7.199811,-34.8337291
6708,-7.2025719,-34.8345955
6709,-7.2021489,-34.8347755
6710,-7.1981172,-34.8342736
6711,-7.2025173,-34.8357015
6712,-7.2029613,-34.835521
6713,-7.2030875,-34.8358415
6714,-7.2019465,-34.8330344
6715,-7.2015194,-34.8331752
6716,-7.2089801,-34.8368477
6717,-7.2080807,-34.8378016
6718,-7.2077061,-34.8381993
6719,-7.2072867,-34.8386444
6720,-7.2069059,-34.8383043
6721,-7.2076185,-34.8389541
6722,-7.2086726,-34.8385529
6723,-7.2081651,-34.8383696
6724,-7.2071967,-34.8380017
6725,-7.20856,-34.8379479
6726,-7.2075672,-34.8376032
6727,-7.2091614,-34.8373224
6728,-7.2056999,-34.8390184
6729,-7.204706,-34.8400886
6730,-7.2097307,-34.8387476
6731,-7.2093695,-34.8377745
6732,-7.208792,-34.8398124
6733,-7.2028776,-34.8374184
6734,-7.2021554,-34.8385155
6735,-7.2038438,-34.8384726
6736,-7.2034452,-34.8382203
6737,-7.2073067,-34.8413945
6738,-7.2055469,-34.8397855
6739,-7.2052222,-34.8401342
6740,-7.2051983,-34.8390318
6741,-7.204098,-34.8380555
6742,-7.2036962,-34.8378179
6743,-7.2026583,-34.8394234
6744,-7.2032771,-34.8375953
6745,-7.2024149,-34.8389769
6746,-7.2024601,-34.8372643
6747,-7.2054405,-34.8387636
6748,-7.2049402,-34.839296
6749,-7.2046954,-34.8395616
6750,-7.2044479,-34.8398446
6751,-7.2041971,-34.8401007
6752,-7.2038984,-34.8404306
6753,-7.2049894,-34.840375
6754,-7.2035192,-34.838993
6755,-7.2033209,-34.8392773
6756,-7.2037201,-34.8386751
6757,-7.2039144,-34.838364
6758,-7.2053013,-34.8376457
6759,-7.2046928,-34.8370864
6760,-7.2055424,-34.8373857
6761,-7.2049032,-34.8367691
6762,-7.2055597,-34.8379033
6763,-7.2064862,-34.8387475
6764,-7.205808,-34.8376393
6765,-7.2067309,-34.8384883
6766,-7.2053206,-34.8381574
6767,-7.2062334,-34.8390131
6768,-7.2069872,-34.8382209
6769,-7.2060611,-34.8373702
6770,-7.2057863,-34.8371226
6771,-7.2043082,-34.8377135
6772,-7.2048069,-34.8381791
6773,-7.2050746,-34.838419
6774,-7.205986,-34.8392934
6775,-7.2050584,-34.8379078
6776,-7.2044892,-34.8373988
6777,-7.204545,-34.8410475
6778,-7.2036416,-34.8408283
6779,-7.2030762,-34.8396635
6780,-7.2029258,-34.8399076
6781,-7.203801,-34.8434324
6782,-7.203864,-34.8429957
6783,-7.2040408,-34.8414847
6784,-7.2053488,-34.8431582
6785,-7.2048729,-34.8430922
6786,-7.2043453,-34.8430227
6787,-7.2045144,-34.8415357
6788,-7.2050774,-34.8415833
6789,-7.206278,-34.8467411
6790,-7.2029678,-34.8461549
6791,-7.2137924,-34.8308977
6792,-7.1998769,-34.8391799
6793,-7.2042421,-34.8436972
6794,-7.2057678,-34.8456153
6795,-7.2058624,-34.8450675
6796,-7.2046275,-34.8443198
6797,-7.204553,-34.8449099
6798,-7.2034713,-34.8458232
6799,-7.2050546,-34.8460794
6800,-7.2051278,-34.8455255
6801,-7.2040261,-34.8453781
6802,-7.2041867,-34.8441274
6803,-7.2044918,-34.8454437
6804,-7.2046741,-34.8438424
6805,-7.2036961,-34.8440784
6806,-7.2032305,-34.8440225
6807,-7.2026708,-34.8439595
6808,-7.2062827,-34.845673
6809,-7.2035564,-34.8453257
6810,-7.1996942,-34.8458245
6811,-7.1997385,-34.8453337
6812,-7.2024197,-34.8458616
6813,-7.2026093,-34.8444798
6814,-7.2027343,-34.8434469
6815,-7.2021392,-34.8444221
6816,-7.1992655,-34.8416322
6817,-7.1988111,-34.8415457
6818,-7.1986568,-34.8414988
6819,-7.2003818,-34.8410462
6820,-7.2004274,-34.8405825
6821,-7.2004457,-34.8404454
6822,-7.2019944,-34.8456717
6823,-7.202055,-34.8451298
6824,-7.2021976,-34.8438366
6825,-7.2022549,-34.8433799
6826,-7.2016489,-34.8455921
6827,-7.2015912,-34.8460732
6828,-7.2012756,-34.8438055
6829,-7.2008129,-34.8437539
6830,-7.2017545,-34.8437363
6831,-7.201588,-34.8450577
6832,-7.200938,-34.8426488
6833,-7.1991032,-34.8423873
6834,-7.2003957,-34.8430591
6835,-7.2003358,-34.8435117
6836,-7.2002993,-34.8439792
6837,-7.200113,-34.8453766
6838,-7.1990247,-34.8433515
6839,-7.2008861,-34.8431128
6840,-7.1990007,-34.8428741
6841,-7.2011031,-34.8450043
6842,-7.2006466,-34.8449622
6843,-7.2012983,-34.8436643
6844,-7.2014632,-34.8422403
6845,-7.2011801,-34.8417369
6846,-7.1992934,-34.8414767
6847,-7.2015865,-34.8422538
6848,-7.1985284,-34.8433435
6849,-7.1986548,-34.84377
6850,-7.199167,-34.843837
6851,-7.1983814,-34.8433723
6852,-7.2005734,-34.845441
6853,-7.2010018,-34.8421861
6854,-7.2017177,-34.8422746
6855,-7.2011363,-34.8421992
6856,-7.199207,-34.8419474
6857,-7.2276425,-34.8124601
6858,-7.2283141,-34.8142174
6859,-7.2277406,-34.8144789
6860,-7.2270374,-34.8127028
6861,-7.2271552,-34.8147351
6862,-7.226436,-34.8129357
6863,-7.2265299,-34.8149579
6864,-7.2258341,-34.8131846
6865,-7.2262838,-34.8169439
6866,-7.2256558,-34.815305
6867,-7.2299957,-34.8064095
6868,-7.2276222,-34.8063773
6869,-7.2272364,-34.8063049
6870,-7.2254353,-34.8053758
6871,-7.2231732,-34.8050737
6872,-7.2303683,-34.8113742
6873,-7.2296151,-34.8094958
6874,-7.2257623,-34.8130909
6875,-7.2247804,-34.8141477
6876,-7.2249573,-34.8156121
6877,-7.2304893,-34.8091225
6878,-7.2295531,-34.8067149
6879,-7.2298963,-34.8093727
6880,-7.2290259,-34.8072088
6881,-7.231765,-34.808622
6882,-7.2308466,-34.8081717
6883,-7.2301567,-34.8064202
6884,-7.2340642,-34.8100841
6885,-7.23325,-34.8080295
6886,-7.2338873,-34.8077694
6887,-7.231869,-34.8115191
6888,-7.2308463,-34.808984
6889,-7.2311452,-34.8114654
6890,-7.2302173,-34.809242
6891,-7.2316415,-34.8092607
6892,-7.2322498,-34.8090049
6893,-7.2320446,-34.8085123
6894,-7.2330557,-34.8110631
6895,-7.2335587,-34.8105723
6896,-7.2326593,-34.8082736
6897,-7.2307878,-34.8062428
6898,-7.2323466,-34.8083809
6899,-7.2314424,-34.8061328
6900,-7.2265628,-34.8107037
6901,-7.2347547,-34.8074394
6902,-7.2341609,-34.8076461
6903,-7.2335533,-34.8078981
6904,-7.2329733,-34.8081368
6905,-7.2320969,-34.8059613
6906,-7.2326929,-34.8057064
6907,-7.2333103,-34.8055026
6908,-7.2339701,-34.8054436
6909,-7.2087547,-34.8674465
6910,-7.2082731,-34.8673694
6911,-7.2141399,-34.8527198
6912,-7.2131534,-34.8551264
6913,-7.2347057,-34.8054634
6914,-7.2268053,-34.8091158
6915,-7.1949625,-34.8448268
6916,-7.194735,-34.8462886
6917,-7.1942737,-34.8462746
6918,-7.208475,-34.8679553
6919,-7.2182478,-34.8644659
6920,-7.1967202,-34.8450856
6921,-7.1961933,-34.8450333
6922,-7.1957829,-34.8449852
6923,-7.1953622,-34.8449176
6924,-7.1966809,-34.8463549
6925,-7.1961354,-34.8463401
6926,-7.1957085,-34.8463275
6927,-7.1951674,-34.84631
6928,-7.1937241,-34.8462538
6929,-7.1981572,-34.846715
6930,-7.196673,-34.8465192
6931,-7.1981944,-34.8462483
6932,-7.1966769,-34.8460425
6933,-7.1982784,-34.8456693
6934,-7.1967049,-34.8454562
6935,-7.1983514,-34.8451325
6936,-7.1967322,-34.8449193
6937,-7.198412,-34.844586
6938,-7.1967561,-34.8443641
6939,-7.1986149,-34.8441086
6940,-7.1967681,-34.8438759
6941,-7.1984459,-34.8436117
6942,-7.1981112,-34.8471522
6943,-7.1988401,-34.8390566
6944,-7.1987781,-34.8395397
6945,-7.198718,-34.8399995
6946,-7.1994697,-34.8386718
6947,-7.1994152,-34.8391183
6948,-7.1829735,-34.8259789
6949,-7.1829343,-34.8271262
6950,-7.1783923,-34.8225678
6951,-7.1778853,-34.8221574
6952,-7.1775605,-34.8225059
6953,-7.1781728,-34.821802
6954,-7.1775264,-34.8212394
6955,-7.175622,-34.8211221
6956,-7.1777984,-34.8214862
6957,-7.1775441,-34.8217142
6958,-7.1756132,-34.8215874
6959,-7.1737272,-34.821511
6960,-7.1742036,-34.821061
6961,-7.1746866,-34.8210808
6962,-7.175155,-34.8211046
6963,-7.1739261,-34.8172436
6964,-7.1737478,-34.8210382
6965,-7.1736893,-34.8219918
6966,-7.1755933,-34.8220641
6967,-7.1775673,-34.8221768
6968,-7.1757351,-34.8182622
6969,-7.1463937,-34.9056391
6970,-7.0771618,-34.8383378
6971,-7.0767783,-34.8371986
6972,-7.0766106,-34.8372535
6973,-7.1354735,-34.8580931
6974,-7.1354013,-34.8580545
6975,-7.1216601,-34.8582567
6976,-7.1461824,-34.8171438
6977,-7.1468895,-34.8170965
6978,-7.1443756,-34.8172275
6979,-7.1286492,-34.8615435
6980,-7.1289215,-34.8608825
6981,-7.130189,-34.8540576
6982,-7.1301765,-34.8543186
6983,-7.1297956,-34.8547812
6984,-7.129676,-34.8549293
6985,-7.1283335,-34.8542229
6986,-7.1285968,-34.8542225
6987,-7.1286015,-34.8552085
6988,-7.1297798,-34.8582391
6989,-7.1283487,-34.8552008
6990,-7.1090339,-34.8411891
6991,-7.1092507,-34.8421254
6992,-7.1083958,-34.842335
6993,-7.1117374,-34.8386468
6994,-7.1093604,-34.8425297
6995,-7.1108128,-34.8407226
6996,-7.1129038,-34.8421935
6997,-7.1108235,-34.8407703
6998,-7.1094985,-34.8430254
6999,-7.109808,-34.8424322
7000,-7.109635,-34.8397879
7001,-7.1107689,-34.8399281
7002,-7.1110454,-34.8416832
7003,-7.1079606,-34.842449
7004,-7.1091472,-34.8416632
7005,-7.1096001,-34.8415528
7006,-7.1106648,-34.8405933
7007,-7.1088723,-34.8405487
7008,-7.110137,-34.8418881
7009,-7.1099207,-34.840983
7010,-7.111256,-34.8399954
7011,-7.1112513,-34.8386275
7012,-7.1100317,-34.8414475
7013,-7.1088176,-34.8422317
7014,-7.1111411,-34.8394994
7015,-7.1081218,-34.8412323
7016,-7.1112716,-34.8425769
7017,-7.1109289,-34.8412288
7018,-7.11024,-34.8423191
7019,-7.1097615,-34.8397007
7020,-7.1077511,-34.8415968
7021,-7.1013658,-34.8437385
7022,-7.1077137,-34.8436727
7023,-7.1028793,-34.8454642
7024,-7.1085269,-34.8384771
7025,-7.102099,-34.8469062
7026,-7.10406,-34.8458467
7027,-7.1000686,-34.845323
7028,-7.1002891,-34.8472615
7029,-7.1055771,-34.8462228
7030,-7.1017326,-34.8471224
7031,-7.1035503,-34.845728
7032,-7.1013079,-34.8464411
7033,-7.0999155,-34.8432162
7034,-7.1022744,-34.8463581
7035,-7.1030931,-34.8458308
7036,-7.1020432,-34.8459735
7037,-7.1075188,-34.8438638
7038,-7.1004934,-34.8470738
7039,-7.1052402,-34.8448703
7040,-7.1046625,-34.8448354
7041,-7.1016579,-34.846222
7042,-7.1032035,-34.8460107
7043,-7.102456,-34.8466674
7044,-7.1103867,-34.843189
7045,-7.1002685,-34.8467948
7046,-7.1063676,-34.8438089
7047,-7.1081631,-34.8379074
7048,-7.1012989,-34.847292
7049,-7.1072237,-34.8437854
7050,-7.1699849,-34.909531
7051,-7.1725676,-34.9098006
7052,-7.1691559,-34.9110867
7053,-7.172034,-34.9094372
7054,-7.1664607,-34.9142148
7055,-7.1715377,-34.9138816
7056,-7.171253,-34.9110036
7057,-7.168291,-34.9109834
7058,-7.1691133,-34.9119611
7059,-7.1714785,-34.9090972
7060,-7.1708245,-34.9105033
7061,-7.1687434,-34.910612
7062,-7.1696033,-34.9091341
7063,-7.170404,-34.9100225
7064,-7.169583,-34.9115843
7065,-7.1707154,-34.9128932
7066,-7.1695804,-34.9124694
7067,-7.1700008,-34.9120738
7068,-7.1719688,-34.9118216
7069,-7.1702803,-34.913258
7070,-7.1671759,-34.9119517
7071,-7.1691173,-34.9142423
7072,-7.1683775,-34.9165866
7073,-7.1695178,-34.9139057
7074,-7.1662405,-34.9114917
7075,-7.1683429,-34.91487
7076,-7.1711305,-34.9125431
7077,-7.1733899,-34.9122977
7078,-7.169752,-34.9154359
7079,-7.168605,-34.913042
7080,-7.1677667,-34.9137394
7081,-7.1674261,-34.9140358
7082,-7.1719289,-34.913545
7083,-7.170424,-34.911705
7084,-7.1707659,-34.9136885
7085,-7.1670171,-34.9127228
7086,-7.1683509,-34.9093929
7087,-7.1729709,-34.9117837
7088,-7.1698625,-34.9136227
7089,-7.1687181,-34.9145615
7090,-7.1687354,-34.9122696
7091,-7.1715457,-34.9121851
7092,-7.1725596,-34.9112932
7093,-7.1696416,-34.9146621
7094,-7.1659818,-34.9136459
7095,-7.1715364,-34.9130434
7096,-7.1690295,-34.9126773
7097,-7.1663456,-34.9115225
7098,-7.1679091,-34.9113241
7099,-7.1694367,-34.9123138
7100,-7.1708138,-34.9113818
7101,-7.1711838,-34.9141927
7102,-7.1727925,-34.9110921
7103,-7.1681633,-34.9134108
7104,-7.1671852,-34.9135986
7105,-7.1729269,-34.9109821
7106,-7.1683562,-34.9125821
7107,-7.1703574,-34.9131909
7108,-7.1666889,-34.9123728
7109,-7.1720726,-34.910266
7110,-7.1666491,-34.9130538
7111,-7.1675365,-34.9116352
7112,-7.1679756,-34.9129173
7113,-7.1701006,-34.9151167
7114,-7.1675432,-34.9132888
7115,-7.1845969,-34.9363223
7116,-7.1835738,-34.9383325
7117,-7.1817682,-34.9385082
7118,-7.1819459,-34.9380983
7119,-7.182129,-34.9376831
7120,-7.1838241,-34.9379696
7121,-7.1840505,-34.9363822
7122,-7.1828774,-34.9359297
7123,-7.1840176,-34.9375537
7124,-7.182906,-34.9400241
7125,-7.1813963,-34.9393284
7126,-7.1830994,-34.9396124
7127,-7.1820575,-34.9355915
7128,-7.185638,-34.9377036
7129,-7.1815846,-34.9389232
7130,-7.1864057,-34.9408056
7131,-7.184833,-34.9394216
7132,-7.1854139,-34.9370932
7133,-7.1827504,-34.9362223
7134,-7.1834878,-34.9387863
7135,-7.1856513,-34.9401833
7136,-7.185009,-34.9368978
7137,-7.1842069,-34.9371317
7138,-7.1852495,-34.9385415
7139,-7.1836511,-34.9383596
7140,-7.1826669,-34.9364321
7141,-7.1854344,-34.9381151
7142,-7.1858336,-34.9361882
7143,-7.1832954,-34.9392058
7144,-7.1823017,-34.9372731
7145,-7.183846,-34.9383909
7146,-7.1824882,-34.936863
7147,-7.1844655,-34.9402588
7148,-7.1853612,-34.9361546
7149,-7.1834027,-34.938748
7150,-7.184653,-34.9398354
7151,-7.1850744,-34.9389459
7152,-7.1858309,-34.9372986
7153,-7.1836368,-34.9388556
7154,-7.1842715,-34.9406823
7155,-7.1110551,-34.8284058
7156,-7.1119841,-34.8279432
7157,-7.1500551,-34.7974074
7158,-7.1497724,-34.7988459
7159,-7.1496911,-34.7972349
7160,-7.1500212,-34.7974861
7161,-7.1497276,-34.7985207
7162,-7.1499105,-34.7971655
7163,-7.1462733,-34.8093981
7164,-7.1496771,-34.7986032
7165,-7.1519476,-34.8168136
7166,-7.1468871,-34.817035
7167,-7.14546,-34.8171491
7168,-7.1295105,-34.8299542
7169,-7.1434906,-34.81614
7170,-7.143598,-34.8162488
7171,-7.1435002,-34.8163511
7172,-7.1426315,-34.8269138
7173,-7.1422429,-34.8247939
7174,-7.1524278,-34.8169347
7175,-7.1522209,-34.8166729
7176,-7.1447599,-34.8308643
7177,-7.1525872,-34.8167477
7178,-7.1446907,-34.8307951
7179,-7.1447102,-34.8309492
7180,-7.1422002,-34.8254107
7181,-7.1464154,-34.8231645
7182,-7.141865,-34.8234945
7183,-7.144734,-34.8172612
7184,-7.1449863,-34.8232623
7185,-7.1423627,-34.8253929
7186,-7.1523439,-34.8165643
7187,-7.1287538,-34.8304433
7188,-7.1285579,-34.8298099
7189,-7.1288801,-34.8308379
7190,-7.1294977,-34.8304904
7191,-7.1421861,-34.8939943
7192,-7.1646432,-34.8494033
7193,-7.1630125,-34.8507632
7194,-7.1666469,-34.8489958
7195,-7.1663883,-34.8488556
7196,-7.1677721,-34.8496266
7197,-7.1644883,-34.8505687
7198,-7.1560664,-34.8486449
7199,-7.1640546,-34.8486256
7200,-7.1654747,-34.8484033
7201,-7.1589273,-34.8459774
7202,-7.1635448,-34.8510583
7203,-7.1571615,-34.849361
7204,-7.1577963,-34.8495796
7205,-7.1648507,-34.8514543
7206,-7.1669531,-34.8491601
7207,-7.1666142,-34.853
7208,-7.1624395,-34.8518989
7209,-7.164213,-34.8512074
7210,-7.1629492,-34.852524
7211,-7.1657197,-34.8501148
7212,-7.1589193,-34.8501858
7213,-7.1657868,-34.8524791
7214,-7.1595527,-34.8460807
7215,-7.1642765,-34.8485409
7216,-7.166657,-34.8529178
7217,-7.1683336,-34.8469672
7218,-7.1600037,-34.8509083
7219,-7.1648627,-34.8503493
7220,-7.1657562,-34.8463543
7221,-7.1689324,-34.8471737
7222,-7.1664614,-34.8463725
7223,-7.1565707,-34.8491089
7224,-7.1658367,-34.8485602
7225,-7.1660582,-34.84868
7226,-7.1646995,-34.8484448
7227,-7.1662963,-34.850431
7228,-7.1652476,-34.8519867
7229,-7.1672025,-34.8493087
7230,-7.165219,-34.8483659
7231,-7.1552813,-34.8468008
7232,-7.1555914,-34.8481393
7233,-7.168277,-34.8499102
7234,-7.163218,-34.8534427
7235,-7.1637525,-34.8538407
7236,-7.1649046,-34.8544065
7237,-7.1682877,-34.8485644
7238,-7.1583631,-34.8498197
7239,-7.1675325,-34.8494992
7240,-7.1592813,-34.8481758
7241,-7.1591162,-34.8485014
7242,-7.1580932,-34.8475845
7243,-7.1569455,-34.8470212
7244,-7.1561662,-34.8469779
7245,-7.1573077,-34.8475991
7246,-7.1579156,-34.847885
7247,-7.1567077,-34.8472992
7248,-7.1027531,-34.8576235
7249,-7.1024307,-34.856293
7250,-7.1044874,-34.8557942
7251,-7.1046099,-34.8586018
7252,-7.1051533,-34.8584384
7253,-7.1037668,-34.8573707
7254,-7.1030671,-34.8589623
7255,-7.1052785,-34.8570059
7256,-7.1034369,-34.8560492
7257,-7.1020479,-34.8563899
7258,-7.1042729,-34.8572574
7259,-7.1048196,-34.8571168
7260,-7.1018808,-34.8556314
7261,-7.1027092,-34.8590534
7262,-7.1041002,-34.8587303
7263,-7.1023514,-34.8577195
7264,-7.1035983,-34.8588327
7265,-7.1029274,-34.8561613
7266,-7.1032563,-34.857496
7267,-7.1022676,-34.855634
7268,-7.1028133,-34.8556459
7269,-7.1704109,-34.9434692
7270,-7.188381,-34.9502242
7271,-7.1745811,-34.9675679
7272,-7.1716122,-34.9409786
7273,-7.1810514,-34.9533549
7274,-7.1718145,-34.9541429
7275,-7.1759547,-34.9429527
7276,-7.1709057,-34.9424136
7277,-7.1652465,-34.9472187
7278,-7.1694189,-34.9399375
7279,-7.1760538,-34.9202102
7280,-7.1767676,-34.9209566
7281,-7.1745981,-34.9204463
7282,-7.1930458,-34.884012
7283,-7.1676276,-34.8596017
7284,-7.1980081,-34.8672608
7285,-7.2002486,-34.868042
7286,-7.1962699,-34.8657622
7287,-7.1692317,-34.8515967
7288,-7.2090318,-34.8733079
7289,-7.2032504,-34.8848762
7290,-7.2037027,-34.8746197
7291,-7.2020769,-34.8836652
7292,-7.1945275,-34.8804867
7293,-7.2093891,-34.8707813
7294,-7.1981991,-34.874308
7295,-7.1770251,-34.8495253
7296,-7.178226,-34.8639382
7297,-7.1708365,-34.860865
7298,-7.1947297,-34.8805082
7299,-7.1716947,-34.8573292
7300,-7.1757158,-34.8621672
7301,-7.1875227,-34.8867872
7302,-7.1751822,-34.885489
7303,-7.1752607,-34.8625213
7304,-7.1693195,-34.8542024
7305,-7.1963935,-34.874441
7306,-7.2016433,-34.864129
7307,-7.1707345,-34.8563101
7308,-7.2027168,-34.8722765
7309,-7.2015985,-34.8813131
7310,-7.1988517,-34.8925714
7311,-7.1706369,-34.8580293
7312,-7.2012384,-34.8864166
7313,-7.1990516,-34.8655578
7314,-7.1777563,-34.8776148
7315,-7.1998496,-34.8830751
7316,-7.1701605,-34.8581205
7317,-7.179987,-34.8553155
7318,-7.1987439,-34.8705279
7319,-7.1790488,-34.853677
7320,-7.1999237,-34.8702759
7321,-7.1990499,-34.8822892
7322,-7.1819955,-34.8541816
7323,-7.1977062,-34.8807587
7324,-7.1822424,-34.8536526
7325,-7.1762087,-34.8631193
7326,-7.182581,-34.859361
7327,-7.1773816,-34.8571228
7328,-7.1760977,-34.8856614
7329,-7.2011682,-34.8827706
7330,-7.1746322,-34.858306
7331,-7.1687061,-34.8586951
7332,-7.1745848,-34.8603393
7333,-7.1704445,-34.8548094
7334,-7.2000461,-34.8653288
7335,-7.2014795,-34.9002452
7336,-7.1936772,-34.8840554
7337,-7.1698525,-34.8517169
7338,-7.1692617,-34.8575813
7339,-7.1976979,-34.881952
7340,-7.1861449,-34.8764232
7341,-7.2035006,-34.8902164
7342,-7.1974693,-34.8833594
7343,-7.1976307,-34.87294
7344,-7.1787028,-34.8558949
7345,-7.1866489,-34.8755344
7346,-7.2010404,-34.8655605
7347,-7.2017213,-34.882477
7348,-7.2039596,-34.8822684
7349,-7.1691133,-34.8589419
7350,-7.1705451,-34.8544809
7351,-7.1727486,-34.8605646
7352,-7.1779694,-34.8565702
7353,-7.1714463,-34.8551525
7354,-7.1987528,-34.8757077
7355,-7.176272,-34.8505526
7356,-7.2013411,-34.8815556
7357,-7.1723241,-34.8601998
